"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"DESCRIPTION_TEMPLATE","988","업체상세","2","x 의 코스와 운영 정보를 loc loc x 기준으로 안내합니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/관산동/한국미인테라피/index.html || 한국미인테라피의 코스와 운영 정보를 고양시-덕양구 관산동 기준으로 안내합니다. 60분·90분 시간 구성과 100,000원부터 시작하는 가격을 확인하면서 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/hwaseong/byeongjeom-gu/화산동/너무이쁜테라피/index.html || 너무이쁜테라피의 코스와 운영 정보를 화성시-병점구 화산동 기준으로 안내합니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","989","업체상세","2","loc x 기준 x 의 코스와 이용 정보를 확인할 수 있습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/seoul/seongbuk-gu/안암동/너무이쁜테라피/index.html || 성북구 안암동 기준 너무이쁜테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/gyeonggi/gwangju-gyeonggi/초월읍/love테라피/index.html || 광주시 초월읍 기준 love테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","990","업체상세","2","loc x 에서 이용 가능한 x 정보를 보기 쉽게 정리했습니다 n n 코스와 n n 부터 코스 가격 영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다","shops/gyeonggi/gapyeong/조종면/너무이쁜테라피/index.html || 가평군 조종면에서 이용 가능한 너무이쁜테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 코스와 60,000원부터 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","shops/gyeonggi/gwangju-gyeonggi/송정동/love테라피/index.html || 광주시 송정동에서 이용 가능한 love테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 코스와 70,000원부터 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","991","업체상세","2","loc x 에서 이용 가능한 x 정보를 보기 쉽게 정리했습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/gyeonggi/gapyeong/상면/너무이쁜테라피/index.html || 가평군 상면에서 이용 가능한 너무이쁜테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/hanam/천현동/프리미엄테라피/index.html || 하남시 천현동에서 이용 가능한 프리미엄테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","992","업체상세","2","loc x 에서 이용 가능한 x 정보를 보기 쉽게 정리했습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/gapyeong/북면/한국미인테라피/index.html || 가평군 북면에서 이용 가능한 한국미인테라피 정보를 보기 쉽게 정리했습니다. 100,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/paju/광탄면/love테라피/index.html || 파주시 광탄면에서 이용 가능한 love테라피 정보를 보기 쉽게 정리했습니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","993","업체상세","2","x 이용을 검토할 때 참고할 loc x 상세 정보입니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/seoul/seongbuk-gu/월곡동/love테라피/index.html || love테라피 이용을 검토할 때 참고할 성북구 월곡동 상세 정보입니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/other/daejeon/daedeok-gu/목상동/S썸바디테라피/index.html || S썸바디테라피 이용을 검토할 때 참고할 대덕구 목상동 상세 정보입니다. 50,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","994","업체상세","2","loc x 생활권에서 확인할 수 있는 x 정보를 담았습니다 n n 코스와 n n 부터 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/gyeonggi/gapyeong/상면/love테라피/index.html || 가평군 상면 생활권에서 확인할 수 있는 love테라피 정보를 담았습니다. 60분·90분 코스와 70,000원부터 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/gyeonggi/yangpyeong/양동면/너무이쁜테라피/index.html || 양평군 양동면 생활권에서 확인할 수 있는 너무이쁜테라피 정보를 담았습니다. 60분·90분 코스와 60,000원부터 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","995","업체상세","2","loc loc x 지역의 x 이용 정보를 정리했습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/삼송동/love테라피/index.html || 고양시-덕양구 삼송동 지역의 love테라피 이용 정보를 정리했습니다. 60분·90분 이용시간과 70,000원부터 확인되는 가격 정보를 함께 확인하며 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/suwon/gwonseon-gu/평동/프리미엄테라피/index.html || 수원시-권선구 평동 지역의 프리미엄테라피 이용 정보를 정리했습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","996","업체상세","2","loc loc x 기준으로 x 운영 정보를 정리했습니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 코스별 시간과 가격 운영시간 전화 문자 문의 내용을 살펴볼 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/삼송동/너무이쁜테라피/index.html || 고양시-덕양구 삼송동 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.","shops/gyeonggi/goyang/deogyang-gu/흥도동/love테라피/index.html || 고양시-덕양구 흥도동 기준으로 love테라피 운영 정보를 정리했습니다. 60분·90분 코스 구성과 70,000원부터 확인되는 가격대를 확인한 뒤 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","997","업체상세","2","x 의 loc x 운영 정보와 문의 방법을 정리했습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 코스 구성과 가격 운영시간 연락 방법을 한곳에서 확인할 수 있습니다","shops/seoul/seongbuk-gu/동선동/love테라피/index.html || love테라피의 성북구 동선동 운영 정보와 문의 방법을 정리했습니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","shops/gyeonggi/hanam/신장동/한국미인테라피/index.html || 한국미인테라피의 하남시 신장동 운영 정보와 문의 방법을 정리했습니다. 100,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","998","업체상세","2","loc loc x 기준 x 의 코스와 이용 정보를 확인할 수 있습니다 n n 코스와 n n 부터 가격과 코스 구성 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/삼송동/프리미엄테라피/index.html || 고양시-덕양구 삼송동 기준 프리미엄테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스와 60,000원부터 가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.","shops/gyeonggi/goyang/ilsanseo-gu/대화동/한국미인테라피/index.html || 고양시-일산서구 대화동 기준 한국미인테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스와 100,000원부터 가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","999","업체상세","2","x 관련 loc loc x 정보를 확인할 수 있습니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/대덕동/love테라피/index.html || love테라피 관련 고양시-덕양구 대덕동 정보를 확인할 수 있습니다. 70,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/gyeonggi/anyang/dongan-gu/호계동/너무이쁜테라피/index.html || 너무이쁜테라피 관련 안양시-동안구 호계동 정보를 확인할 수 있습니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1000","업체상세","2","x 이용 전 살펴볼 loc loc x 지역 정보를 한곳에 모았습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 코스별 시간과 가격 운영시간 전화 문자 문의 내용을 살펴볼 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/관산동/프리미엄테라피/index.html || 프리미엄테라피 이용 전 살펴볼 고양시-덕양구 관산동 지역 정보를 한곳에 모았습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.","shops/gyeonggi/seongnam/bundang-gu/백현동/프리미엄테라피/index.html || 프리미엄테라피 이용 전 살펴볼 성남시-분당구 백현동 지역 정보를 한곳에 모았습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1001","업체상세","2","x 이용을 검토할 때 참고할 loc loc x 상세 정보입니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 코스 구성과 가격 운영시간 연락 방법을 한곳에서 확인할 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/관산동/너무이쁜테라피/index.html || 너무이쁜테라피 이용을 검토할 때 참고할 고양시-덕양구 관산동 상세 정보입니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","shops/gyeonggi/ansan/sangnok-gu/월피동/한국미인테라피/index.html || 한국미인테라피 이용을 검토할 때 참고할 안산시-상록구 월피동 상세 정보입니다. 60분·90분 코스 구성과 100,000원부터 확인되는 가격대를 확인한 뒤 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1002","업체상세","2","x 관련 loc loc x 정보를 확인할 수 있습니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다","shops/gyeonggi/goyang/deogyang-gu/대덕동/한국미인테라피/index.html || 한국미인테라피 관련 고양시-덕양구 대덕동 정보를 확인할 수 있습니다. 60분·90분 코스 구성과 100,000원부터 확인되는 가격대를 확인한 뒤 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다.","shops/gyeonggi/suwon/paldal-gu/우만동/너무이쁜테라피/index.html || 너무이쁜테라피 관련 수원시-팔달구 우만동 정보를 확인할 수 있습니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1003","업체상세","2","loc x 지역의 x 이용 정보를 정리했습니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/seoul/seongbuk-gu/보문동/프리미엄테라피/index.html || 성북구 보문동 지역의 프리미엄테라피 이용 정보를 정리했습니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/incheon/ganghwa-gun/삼산면/너무이쁜테라피/index.html || 강화군 삼산면 지역의 너무이쁜테라피 이용 정보를 정리했습니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1004","업체상세","2","loc x 생활권에서 확인할 수 있는 x 정보를 담았습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/gapyeong/가평읍/프리미엄테라피/index.html || 가평군 가평읍 생활권에서 확인할 수 있는 프리미엄테라피 정보를 담았습니다. 60,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/yeoju/흥천면/프리미엄테라피/index.html || 여주시 흥천면 생활권에서 확인할 수 있는 프리미엄테라피 정보를 담았습니다. 60,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1005","업체상세","2","loc x 에서 x 이용 전 확인할 정보를 모았습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 코스와 가격 영업시간 전화 문자 문의 방법을 함께 확인할 수 있습니다","shops/seoul/songpa-gu/방이동/프리미엄테라피/index.html || 송파구 방이동에서 프리미엄테라피 이용 전 확인할 정보를 모았습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.","shops/seoul/jung-gu/황학동/너무이쁜테라피/index.html || 중구 황학동에서 너무이쁜테라피 이용 전 확인할 정보를 모았습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1006","업체상세","2","x 이용 전 살펴볼 loc x 지역 정보를 한곳에 모았습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 운영시간과 코스 구성 가격 연락 방법을 한 페이지에서 확인할 수 있습니다","shops/seoul/songpa-gu/삼전동/프리미엄테라피/index.html || 프리미엄테라피 이용 전 살펴볼 송파구 삼전동 지역 정보를 한곳에 모았습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","shops/gyeonggi/namyangju/퇴계원읍/love테라피/index.html || love테라피 이용 전 살펴볼 남양주시 퇴계원읍 지역 정보를 한곳에 모았습니다. 60분·90분 이용시간과 70,000원부터 확인되는 가격 정보를 함께 확인하며 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1007","업체상세","2","loc x 에서 이용 가능한 x 정보를 보기 쉽게 정리했습니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/seoul/jungnang-gu/면목동/프리미엄테라피/index.html || 중랑구 면목동에서 이용 가능한 프리미엄테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/gyeonggi/guri/수택동/너무이쁜테라피/index.html || 구리시 수택동에서 이용 가능한 너무이쁜테라피 정보를 보기 쉽게 정리했습니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1008","업체상세","2","loc x 생활권에서 확인할 수 있는 x 정보를 담았습니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 운영시간과 코스 구성 가격 연락 방법을 한 페이지에서 확인할 수 있습니다","shops/seoul/songpa-gu/방이동/한국미인테라피/index.html || 송파구 방이동 생활권에서 확인할 수 있는 한국미인테라피 정보를 담았습니다. 60분·90분 코스 구성과 100,000원부터 확인되는 가격대를 확인한 뒤 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","shops/incheon/gyeyang-gu/효성동/마인드좋은테라피/index.html || 계양구 효성동 생활권에서 확인할 수 있는 마인드좋은테라피 정보를 담았습니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1009","업체상세","2","loc x 지역의 x 이용 정보를 정리했습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/seoul/jungnang-gu/망우동/love테라피/index.html || 중랑구 망우동 지역의 love테라피 이용 정보를 정리했습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/incheon/michuhol-gu/4동/love테라피/index.html || 미추홀구 4동 지역의 love테라피 이용 정보를 정리했습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1010","업체상세","2","loc x 기준으로 x 운영 정보를 정리했습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 코스와 가격 영업시간 전화 문자 문의 방법을 함께 확인할 수 있습니다","shops/seoul/songpa-gu/석촌동/한국미인테라피/index.html || 송파구 석촌동 기준으로 한국미인테라피 운영 정보를 정리했습니다. 100,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.","shops/seoul/jung-gu/장충동/너무이쁜테라피/index.html || 중구 장충동 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1011","업체상세","2","x 의 loc x 운영 정보와 문의 방법을 정리했습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/seoul/jungnang-gu/8동/한국미인테라피/index.html || 한국미인테라피의 중랑구 8동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 이용시간과 100,000원부터 확인되는 가격 정보를 함께 확인하며 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/gyeonggi/namyangju/호평동/love테라피/index.html || love테라피의 남양주시 호평동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 이용시간과 70,000원부터 확인되는 가격 정보를 함께 확인하며 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1012","업체상세","2","x 이용을 검토할 때 참고할 loc x 상세 정보입니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 코스 가격 영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다","shops/seoul/jungnang-gu/망우동/너무이쁜테라피/index.html || 너무이쁜테라피 이용을 검토할 때 참고할 중랑구 망우동 상세 정보입니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","shops/gyeonggi/pyeongtaek/포승읍/love테라피/index.html || love테라피 이용을 검토할 때 참고할 평택시 포승읍 상세 정보입니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1013","업체상세","2","loc x 에서 x 이용 전 확인할 정보를 모았습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/seoul/jungnang-gu/망우동/한국미인테라피/index.html || 중랑구 망우동에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분 이용시간과 100,000원부터 확인되는 가격 정보를 함께 확인하며 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/gyeonggi/goyang/일산동/너무이쁜테라피/index.html || 고양시 일산동에서 너무이쁜테라피 이용 전 확인할 정보를 모았습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1014","업체상세","2","x 의 loc x 이용 안내입니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/seoul/jungnang-gu/신내동/프리미엄테라피/index.html || 프리미엄테라피의 중랑구 신내동 이용 안내입니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/incheon/namdong-gu/논현고잔동/너무이쁜테라피/index.html || 너무이쁜테라피의 남동구 논현고잔동 이용 안내입니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1015","업체상세","2","loc x 기준으로 x 운영 정보를 정리했습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/seoul/songpa-gu/가락본동/한국미인테라피/index.html || 송파구 가락본동 기준으로 한국미인테라피 운영 정보를 정리했습니다. 100,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/yeoncheon/왕징면/너무이쁜테라피/index.html || 연천군 왕징면 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1016","업체상세","2","loc x 기준 x 의 코스와 이용 정보를 확인할 수 있습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/seoul/seongbuk-gu/종암동/love테라피/index.html || 성북구 종암동 기준 love테라피의 코스와 이용 정보를 확인할 수 있습니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/gyeonggi/gwangju-gyeonggi/광남동/love테라피/index.html || 광주시 광남동 기준 love테라피의 코스와 이용 정보를 확인할 수 있습니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1017","업체상세","2","loc x 에서 이용 가능한 x 정보를 보기 쉽게 정리했습니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/seoul/songpa-gu/가락동/love테라피/index.html || 송파구 가락동에서 이용 가능한 love테라피 정보를 보기 쉽게 정리했습니다. 70,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/seoul/yeongdeungpo-gu/문래동/프리미엄테라피/index.html || 영등포구 문래동에서 이용 가능한 프리미엄테라피 정보를 보기 쉽게 정리했습니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1018","업체상세","2","x 이용을 검토할 때 참고할 loc x 상세 정보입니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 코스 가격 영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다","shops/seoul/songpa-gu/거여동/한국미인테라피/index.html || 한국미인테라피 이용을 검토할 때 참고할 송파구 거여동 상세 정보입니다. 60분·90분 코스 구성과 100,000원부터 확인되는 가격대를 확인한 뒤 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","shops/gyeonggi/gapyeong/북면/프리미엄테라피/index.html || 프리미엄테라피 이용을 검토할 때 참고할 가평군 북면 상세 정보입니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.",""
